id,period,subject,municipality,settlement,oktmo,water_body,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
138,2008-04-30,Мурманская область,Городской округ город Мурманск,г. Мурманск,47701000001,руч. Варничный,Нефть и нефтепродукты,3,1,53.0,53.0,ПДК,Нефть и нефтепродукты,3,0.05,1999-04-28,2010-01-17,Госкомрыболовство-99,true,2.6500000000000004
139,2008-04-30,Новосибирская область,Искитим,г. Искитим,50712000001,р. Бердь,Ртуть,1,1,19.0,19.0,ПДК,Ртуть,1,5.0E-4,2003-04-30,2021-01-27,СанПиН-2003,true,0.0095
140,2008-04-30,Новосибирская область,Искитим,г. Искитим,50712000001,р. Бердь,Ртуть,1,1,6.0,6.0,ПДК,Ртуть,1,5.0E-4,2003-04-30,2021-01-27,СанПиН-2003,true,0.003
141,2008-04-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Каменка,Сульфиды и сероводород,4,1,0.00103,0.00103,мг/л,Сульфиды и сероводород,4,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.00103
142,2008-04-30,Новосибирская область,Новосибирск,г. Новосибирск,50701000001,р. Камышенка,Нефть и нефтепродукты,3,1,142.0,142.0,ПДК,Нефть и нефтепродукты,3,0.05,1999-04-28,2010-01-17,Госкомрыболовство-99,true,7.1000000000000005
143,2008-04-30,Омская область,Калачинский район,г. Калачинск,52618101001,р. Омь,Марганец,4,1,98.0,98.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.98
144,2008-04-30,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,169.0,169.0,ПДК,Медь,3,1.0,2003-04-30,2021-01-27,СанПиН-2003,true,169.0
145,2008-04-30,Оренбургская область,Медногорск,г. Медногорск,53715000001,р. Блява,Медь,3,1,218.0,218.0,ПДК,Медь,3,1.0,2003-04-30,2021-01-27,СанПиН-2003,true,218.0
151,2008-04-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.58
152,2008-04-30,Пермский край,Кизеловский район,г. Кизел,57719000001,р. Кизел,Железо общее,4,1,720.0,720.0,ПДК,Железо общее,4,0.1,1999-04-28,2010-01-17,Госкомрыболовство-99,true,72.0
155,2008-04-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Железо общее,4,1,146.0,146.0,ПДК,Железо общее,4,0.1,1999-04-28,2010-01-17,Госкомрыболовство-99,true,14.600000000000001
156,2008-04-30,Пермский край,Александровский район,рп. Всеволодо-Вильва,57605154051,р. Северная Вильва,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.58
159,2008-04-30,Самарская область,Чапаевск,г. Чапаевск,36750000001,р. Чапаевка,ГХЦГ,1,1,4.0,4.0,ПДК,ГХЦГ,1,1.0E-5,1999-04-28,2010-01-17,Госкомрыболовство-99,true,4.0E-5
160,2008-04-30,Сахалинская область,городской округ Охинский,г. Оха,64736000001,р. Охинка,Нефть и нефтепродукты,3,1,134.0,134.0,ПДК,Нефть и нефтепродукты,3,0.05,1999-04-28,2010-01-17,Госкомрыболовство-99,true,6.7
163,2008-04-30,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,73.0,73.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.73
164,2008-04-30,Свердловская область,Невьянский городской округ,г. Невьянск,65714000001,р. Нейва,Марганец,4,1,91.0,91.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.91
166,2008-04-30,Свердловская область,Берёзовский городской округ,г. Березовский,65731000001,р. Пышма,Марганец,4,1,66.0,66.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.66
171,2008-04-30,Тюменская область,Тобольский район,д. Чукманка,71642420131,р. Аремзянка,Марганец,4,1,55.0,55.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.55
172,2008-04-30,Тюменская область,Тобольск,г. Тобольск,71710000001,р. Иртыш,Нефть и нефтепродукты,3,1,121.0,121.0,ПДК,Нефть и нефтепродукты,3,0.05,1999-04-28,2010-01-17,Госкомрыболовство-99,true,6.050000000000001
173,2008-04-30,Тюменская область,Салехард,г. Салехард,71951000001,р. Обь,Растворенный кислород,0,1,1.61,1.61,мг/л,,,,,,,,1.61
174,2008-04-30,Тюменская область,Абатский район,д. Горки,71603410116,р. Обь,Марганец,4,1,61.0,61.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.61
175,2008-04-30,Тюменская область,Салехард,г. Салехард,71951000001,р. Полуй,Растворенный кислород,0,1,1.28,1.28,мг/л,,,,,,,,1.28
176,2008-04-30,Тюменская область,Салехард,г. Салехард,71951000001,р. Полуй,Растворенный кислород,0,1,0.64,0.64,мг/л,,,,,,,,0.64
177,2008-04-30,Тюменская область,Пуровский муниципальный район,пгт. Уренгой,71920159051,р. Пур,Железо общее,4,1,63.0,63.0,ПДК,Железо общее,4,0.1,1999-04-28,2010-01-17,Госкомрыболовство-99,true,6.300000000000001
178,2008-04-30,Тюменская область,Пуровский муниципальный район,г. Тарко-Сале,71920105001,р. Пяку-Пур,Марганец,4,1,58.0,58.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.58
179,2008-04-30,Тюменская область,Тюменский район,с. Салаирка,71644470101,р. Тура,Марганец,4,1,116.0,116.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,1.16
191,2008-04-30,Хабаровский край,Хабаровский,с. Федоровка,8655443136,р. Березовая,Растворенный кислород,0,1,0.0,0.0,мг/л,,,,,,,,0.0
192,2008-04-30,Челябинская область,Карабашский,г. Карабаш,75715000001,вдхр. Аргазинское,Марганец,4,1,60.0,60.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.6
193,2008-04-30,Ямало-Ненецкий автономный округ (Тюменская область),Красноселькупский муниципальный район,с. Красноселькуп,71634411106,р. Таз,Марганец,4,1,57.0,57.0,ПДК,Марганец,4,0.01,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.5700000000000001
194,2008-05-31,Архангельская область,Котласский муниципальный район,г. Сольвычегодск,11627104001,р. Вычегда,Кадмий,2,1,76.0,76.0,ПДК,Кадмий,2,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.076
195,2008-05-31,г. Санкт-Петербург,Санкт-Петербург,г. Санкт-Петербург,40000000,р. Малая Нева,Кадмий,2,1,6.0,6.0,ПДК,Кадмий,2,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.006
196,2008-05-31,г. Санкт-Петербург,Санкт-Петербург,г. Санкт-Петербург,40000000,р. Черная Речка,Кадмий,2,1,7.0,7.0,ПДК,Кадмий,2,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.007
202,2008-05-31,Мурманская область,Городской округ город Кировск с подведомственной территорией,г. Кировск,47712000001,оз. Большой Вудъявр,Молибден,2,1,14.0,14.0,ПДК,Молибден,2,0.001,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.014
203,2008-05-31,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,оз. Имандра,Молибден,2,1,11.0,11.0,ПДК,Молибден,2,0.001,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.011
204,2008-05-31,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111,оз. Мончеозеро,Медь,3,1,38.0,38.0,ПДК,Медь,3,1.0,2003-04-30,2021-01-27,СанПиН-2003,true,38.0
205,2008-05-31,Мурманская область,Городской округ город Апатиты с подведомственной территорией,г. Апатиты,47705000001,р. Белая,Молибден,2,1,7.0,7.0,ПДК,Молибден,2,0.001,1999-04-28,2010-01-17,Госкомрыболовство-99,true,0.007
207,2008-05-31,Мурманская область,Городской округ город Мончегорск с подведомственной территорией,г. Мончегорск,47715000111,р. Нюдуай,Медь,3,1,69.0,69.0,ПДК,Медь,3,1.0,2003-04-30,2021-01-27,СанПиН-2003,true,69.0
208,2008-05-31,Новосибирская область,Здвинский район,с. Здвинск,50613407101,р. Каргат,Нефть и нефтепродукты,3,1,100.0,100.0,ПДК,Нефть и нефтепродукты,3,0.05,1999-04-28,2010-01-17,Госкомрыболовство-99,true,5.0
